20241107_140408_620,-0.015818722254376638,116.203708,40.023011,校园内部_1_file_path\20241107_140408_620.png,jinggai,0.8451621532440186,-0.015818722254376638
20241107_140408_843,-0.029632123949788536,116.2037097,40.0230089,校园内部_1_file_path\20241107_140408_843.png,jinggai,0.9382882118225098,-0.029632123949788536
20241107_140409_152,-0.020960979711876604,116.2037097,40.0230089,校园内部_1_file_path\20241107_140409_152.png,keng,0.49821823835372925,-0.020960979711876604
20241107_140409_477,-0.020778948907020478,116.2037126,40.0230066,校园内部_1_file_path\20241107_140409_477.png,keng,0.618169903755188,-0.020778948907020478
20241107_140409_841,-0.024525268991769877,116.2037159,40.0230047,校园内部_1_file_path\20241107_140409_841.png,keng,0.872660756111145,-0.024525268991769877
20241107_140410_152,-0.004577039376286507,116.2037159,40.0230047,校园内部_1_file_path\20241107_140410_152.png,jinggai,0.5199024081230164,-0.004577039376286507
20241107_140410_449,0.0045601998102640096,116.2037146,40.0230043,校园内部_1_file_path\20241107_140410_449.png,keng,0.47683286666870117,0.0045601998102640096
20241107_140410_672,0.035293780968423505,116.2037146,40.0230043,校园内部_1_file_path\20241107_140410_672.png,keng,0.4362429082393646,0.035293780968423505
20241107_140410_883,-0.02627224364571923,116.2037133,40.0230044,校园内部_1_file_path\20241107_140410_883.png,keng,0.5212401747703552,-0.02627224364571923
20241107_140411_115,-0.038804959033294395,116.2037133,40.0230044,校园内部_1_file_path\20241107_140411_115.png,keng,0.5947642922401428,-0.038804959033294395
20241107_140411_340,-0.014354401653042359,116.2037186,40.0230047,校园内部_1_file_path\20241107_140411_340.png,keng,0.44524049758911133,-0.014354401653042359
20241107_140411_651,-0.014120801117117665,116.2037186,40.0230047,校园内部_1_file_path\20241107_140411_651.png,keng,0.6600112318992615,-0.014120801117117665
20241107_140411_876,-0.004413986285026539,116.2037239,40.0230062,校园内部_1_file_path\20241107_140411_876.png,keng,0.7747045755386353,-0.004413986285026539
20241107_140412_208,-0.0059077536218303806,116.2037306,40.0230081,校园内部_1_file_path\20241107_140412_208.png,jinggai,0.4443969428539276,-0.0059077536218303806
20241107_140412_528,-0.020737557243226235,116.2037306,40.0230081,校园内部_1_file_path\20241107_140412_528.png,jinggai,0.4987016022205353,-0.020737557243226235
20241107_140412_791,-0.050461096255235205,116.2037306,40.0230081,校园内部_1_file_path\20241107_140412_791.png,jinggai,0.4281426668167114,-0.050461096255235205
20241107_140413_107,-0.02849191995623812,116.2037402,40.0230102,校园内部_1_file_path\20241107_140413_107.png,keng,0.6476343870162964,-0.02849191995623812
20241107_140413_407,-0.019150103676167873,116.2037463,40.0230124,校园内部_1_file_path\20241107_140413_407.png,jinggai,0.6239848732948303,-0.019150103676167873
20241107_140413_729,-0.010938082411454886,116.2037463,40.0230124,校园内部_1_file_path\20241107_140413_729.png,keng,0.7799120545387268,-0.010938082411454886
20241107_140413_964,-0.025651958655156903,116.2037521,40.023014,校园内部_1_file_path\20241107_140413_964.png,keng,0.6562172174453735,-0.025651958655156903
20241107_140414_281,-0.0213243420828384,116.2037579,40.0230143,校园内部_1_file_path\20241107_140414_281.png,jinggai,0.7489043474197388,-0.0213243420828384
20241107_140414_505,-0.015004876475190443,116.2037579,40.0230143,校园内部_1_file_path\20241107_140414_505.png,jinggai,0.5994851589202881,-0.015004876475190443
20241107_140414_754,-0.0277019526211415,116.2037579,40.0230143,校园内部_1_file_path\20241107_140414_754.png,jinggai,0.5603903532028198,-0.0277019526211415
20241107_140415_054,-0.015128006603079669,116.2037691,40.0230148,校园内部_1_file_path\20241107_140415_054.png,jinggai,0.4624861478805542,-0.015128006603079669
20241107_140415_395,-0.030271200553734445,116.2037764,40.0230142,校园内部_1_file_path\20241107_140415_395.png,jinggai,0.9228821396827698,-0.030271200553734445
20241107_140415_712,-0.02253302934539292,116.2037764,40.0230142,校园内部_1_file_path\20241107_140415_712.png,jinggai,0.8727320432662964,-0.02253302934539292
20241107_140416_059,-0.03204074910247279,116.2037777,40.0230133,校园内部_1_file_path\20241107_140416_059.png,jinggai,0.7579300999641418,-0.03204074910247279
20241107_140416_384,-0.025565788303426373,116.2037803,40.0230101,校园内部_1_file_path\20241107_140416_384.png,jinggai,0.8276607394218445,-0.025565788303426373
20241107_140416_718,-0.031075837627060565,116.2037803,40.0230101,校园内部_1_file_path\20241107_140416_718.png,jinggai,0.9090028405189514,-0.031075837627060565
20241107_140417_042,0.02022598580271584,116.2037839,40.02301,校园内部_1_file_path\20241107_140417_042.png,jinggai,0.6176716089248657,0.02022598580271584
20241107_140417_364,-0.14845710355736053,116.2037861,40.0230098,校园内部_1_file_path\20241107_140417_364.png,jinggai,0.9023517370223999,-0.14845710355736053
20241107_140417_704,-0.07639774498102625,116.2037861,40.0230098,校园内部_1_file_path\20241107_140417_704.png,jinggai,0.9009917378425598,-0.07639774498102625
20241107_140418_023,-0.022561203192553947,116.2037844,40.0230096,校园内部_1_file_path\20241107_140418_023.png,jinggai,0.7388019561767578,-0.022561203192553947
20241107_140418_356,-0.05582584774610844,116.2037825,40.0230094,校园内部_1_file_path\20241107_140418_356.png,jinggai,0.573193371295929,-0.05582584774610844
20241107_140418_676,-0.004464184651082448,116.2037825,40.0230094,校园内部_1_file_path\20241107_140418_676.png,jiansudai,0.6295924186706543,-0.004464184651082448
20241107_140418_996,-0.03389010410604598,116.2037817,40.0230093,校园内部_1_file_path\20241107_140418_996.png,jiansudai,0.49519678950309753,-0.03389010410604598
20241107_140419_333,-0.01047727088749184,116.2037808,40.0230092,校园内部_1_file_path\20241107_140419_333.png,jiansudai,0.5854109525680542,-0.01047727088749184
20241107_140419_678,-0.007456959264770191,116.2037808,40.0230092,校园内部_1_file_path\20241107_140419_678.png,jiansudai,0.6789587736129761,-0.007456959264770191
