20241107_140659_197,-0.017483007502660186,116.2046992,40.0223644,校园内部_2_file_path\20241107_140659_197.png
20241107_140659_509,-0.0206045247655684,116.2046988,40.0223634,校园内部_2_file_path\20241107_140659_509.png
20241107_140659_834,-0.05737132748866003,116.2046988,40.0223634,校园内部_2_file_path\20241107_140659_834.png
20241107_140700_048,-0.036085654955105184,116.2046988,40.0223634,校园内部_2_file_path\20241107_140700_048.png
20241107_140700_422,-0.11062356022175379,116.2046986,40.0223629,校园内部_2_file_path\20241107_140700_422.png
20241107_140700_735,-0.29439037674494095,116.2046985,40.0223623,校园内部_2_file_path\20241107_140700_735.png
20241107_140701_038,-0.15643656817903917,116.2046985,40.0223623,校园内部_2_file_path\20241107_140701_038.png
20241107_140701_361,0.07195474970961158,116.2046984,40.0223618,校园内部_2_file_path\20241107_140701_361.png
20241107_140701_690,-0.047613259611919645,116.2046985,40.0223613,校园内部_2_file_path\20241107_140701_690.png
20241107_140701_912,-0.029957834352563495,116.2046985,40.0223613,校园内部_2_file_path\20241107_140701_912.png
20241107_140702_231,-0.04094423770600919,116.2046985,40.022361,校园内部_2_file_path\20241107_140702_231.png
20241107_140702_459,-0.01810431268554602,116.2046985,40.022361,校园内部_2_file_path\20241107_140702_459.png
20241107_140702_780,-0.08213482525290772,116.2046986,40.0223608,校园内部_2_file_path\20241107_140702_780.png
20241107_140703_112,0.13956125232606276,116.204699,40.0223604,校园内部_2_file_path\20241107_140703_112.png
20241107_140703_485,-0.023744093386129705,116.204699,40.0223604,校园内部_2_file_path\20241107_140703_485.png
20241107_140703_784,-0.029944335586554516,116.2046991,40.0223602,校园内部_2_file_path\20241107_140703_784.png
20241107_140704_097,-0.028640531298178118,116.2046991,40.0223602,校园内部_2_file_path\20241107_140704_097.png
20241107_140704_423,-0.0364040913976833,116.204699,40.02236,校园内部_2_file_path\20241107_140704_423.png
20241107_140704_760,-0.04196708757802803,116.2046991,40.0223593,校园内部_2_file_path\20241107_140704_760.png
20241107_140705_078,-0.018491399249727536,116.2046991,40.0223593,校园内部_2_file_path\20241107_140705_078.png
20241107_140705_408,-0.013604170592309117,116.2047002,40.0223582,校园内部_2_file_path\20241107_140705_408.png
20241107_140705_733,-0.03350061741470789,116.2047015,40.0223567,校园内部_2_file_path\20241107_140705_733.png
20241107_140706_073,-0.003413095210202499,116.2047015,40.0223567,校园内部_2_file_path\20241107_140706_073.png
20241107_140706_396,-0.3632127130876963,116.2047022,40.0223556,校园内部_2_file_path\20241107_140706_396.png
20241107_140706_729,0.02349917252477418,116.2047026,40.0223544,校园内部_2_file_path\20241107_140706_729.png
20241107_140707_059,-0.03708315905346282,116.2047026,40.0223544,校园内部_2_file_path\20241107_140707_059.png
20241107_140707_375,-0.02441170539616344,116.2047029,40.0223537,校园内部_2_file_path\20241107_140707_375.png
20241107_140707_719,-0.020144963263003746,116.2047032,40.0223531,校园内部_2_file_path\20241107_140707_719.png
20241107_140708_035,-0.013591229830870688,116.2047032,40.0223531,校园内部_2_file_path\20241107_140708_035.png
20241107_140708_363,-0.02337105268891193,116.2047037,40.022352,校园内部_2_file_path\20241107_140708_363.png
20241107_140708_695,-0.02930328220384304,116.2047043,40.022351,校园内部_2_file_path\20241107_140708_695.png
20241107_140709_019,-0.013614720955757775,116.2047043,40.022351,校园内部_2_file_path\20241107_140709_019.png
20241107_140709_362,-0.028987433718922873,116.2047053,40.0223495,校园内部_2_file_path\20241107_140709_362.png
20241107_140709_685,-0.027921318790756544,116.2047063,40.0223479,校园内部_2_file_path\20241107_140709_685.png
20241107_140710_002,-0.013937082984806892,116.2047063,40.0223479,校园内部_2_file_path\20241107_140710_002.png
20241107_140710_330,-0.028615203719123627,116.2047066,40.0223452,校园内部_2_file_path\20241107_140710_330.png
20241107_140710_659,-0.023013107626756124,116.2047067,40.0223415,校园内部_2_file_path\20241107_140710_659.png
20241107_140711_009,-0.0282673915348699,116.2047067,40.0223415,校园内部_2_file_path\20241107_140711_009.png
20241107_140711_337,-0.02895618155929469,116.2047059,40.0223373,校园内部_2_file_path\20241107_140711_337.png
20241107_140711_653,-0.028268218236521037,116.2047049,40.0223348,校园内部_2_file_path\20241107_140711_653.png
20241107_140712_005,-0.023375561241305576,116.2047049,40.0223348,校园内部_2_file_path\20241107_140712_005.png
20241107_140712_449,0.38757713917414627,116.2047036,40.0223333,校园内部_2_file_path\20241107_140712_449.png
20241107_140712_749,0.01901785552135138,116.2047026,40.0223322,校园内部_2_file_path\20241107_140712_749.png
20241107_140713_094,-0.26696522704292036,116.2047026,40.0223322,校园内部_2_file_path\20241107_140713_094.png
20241107_140713_465,0.013349672246004474,116.2047013,40.0223312,校园内部_2_file_path\20241107_140713_465.png
20241107_140713_880,-0.01780488803375846,116.2047004,40.0223306,校园内部_2_file_path\20241107_140713_880.png
20241107_140714_196,-0.03384987431608977,116.2046986,40.0223297,校园内部_2_file_path\20241107_140714_196.png
20241107_140714_669,-0.013590431576457007,116.2046975,40.022329,校园内部_2_file_path\20241107_140714_669.png
20241107_140715_092,-0.023722258449209832,116.2046975,40.022329,校园内部_2_file_path\20241107_140715_092.png
20241107_140715_684,-0.022681899468071975,116.2046949,40.0223278,校园内部_2_file_path\20241107_140715_684.png
20241107_140716_045,-0.019531502013874658,116.2046949,40.0223278,校园内部_2_file_path\20241107_140716_045.png
20241107_140716_364,-0.018829573400727995,116.2046944,40.0223277,校园内部_2_file_path\20241107_140716_364.png
20241107_140716_690,-0.0230214313128716,116.2046939,40.0223276,校园内部_2_file_path\20241107_140716_690.png
20241107_140717_020,-0.018482585253925876,116.2046939,40.0223276,校园内部_2_file_path\20241107_140717_020.png
20241107_140717_341,-0.009746962493903055,116.2046932,40.0223276,校园内部_2_file_path\20241107_140717_341.png
20241107_140717_684,-0.023375478007574557,116.2046927,40.0223276,校园内部_2_file_path\20241107_140717_684.png
20241107_140718_022,-0.024448183915890098,116.2046927,40.0223276,校园内部_2_file_path\20241107_140718_022.png
20241107_140718_345,-0.06547545946699174,116.2046927,40.0223277,校园内部_2_file_path\20241107_140718_345.png
20241107_140718_673,-0.5684269979878618,116.2046927,40.0223275,校园内部_2_file_path\20241107_140718_673.png
20241107_140718_986,5.086475681022874,116.2046927,40.0223275,校园内部_2_file_path\20241107_140718_986.png
20241107_140719_217,1.1242847778020089,116.2046925,40.0223275,校园内部_2_file_path\20241107_140719_217.png
20241107_140719_559,0.7453891359397247,116.2046919,40.0223271,校园内部_2_file_path\20241107_140719_559.png
20241107_140719_882,-1.7068247867777497,116.2046919,40.0223271,校园内部_2_file_path\20241107_140719_882.png
20241107_140720_201,4.235185498416373,116.2046912,40.0223269,校园内部_2_file_path\20241107_140720_201.png
20241107_140720_539,-2.9634758355755517,116.2046893,40.0223265,校园内部_2_file_path\20241107_140720_539.png
20241107_140720_893,2.6772341265610606,116.2046893,40.0223265,校园内部_2_file_path\20241107_140720_893.png
20241107_140721_196,-1.0423563542567145,116.2046871,40.0223262,校园内部_2_file_path\20241107_140721_196.png
20241107_140721_521,1.7854064795742932,116.2046849,40.0223256,校园内部_2_file_path\20241107_140721_521.png
20241107_140721_845,0.611276366274911,116.2046849,40.0223256,校园内部_2_file_path\20241107_140721_845.png
20241107_140722_188,0.08472118978945353,116.2046838,40.0223255,校园内部_2_file_path\20241107_140722_188.png
20241107_140722_503,0.6935262312380495,116.204683,40.0223248,校园内部_2_file_path\20241107_140722_503.png
20241107_140722_827,0.47054721825002055,116.204683,40.0223248,校园内部_2_file_path\20241107_140722_827.png
20241107_140723_049,1.0313377870212737,116.204683,40.0223248,校园内部_2_file_path\20241107_140723_049.png
20241107_140723_376,-3.7137054209544145,116.2046821,40.0223243,校园内部_2_file_path\20241107_140723_376.png
20241107_140723_712,-0.15274661632741093,116.2046815,40.0223242,校园内部_2_file_path\20241107_140723_712.png
20241107_140724_057,4.288080105231726,116.2046815,40.0223242,校园内部_2_file_path\20241107_140724_057.png
20241107_140724_369,-1.8623661397327478,116.2046807,40.0223242,校园内部_2_file_path\20241107_140724_369.png
20241107_140724_696,-0.8504680657339829,116.2046803,40.0223242,校园内部_2_file_path\20241107_140724_696.png
20241107_140725_012,-0.23858655712270682,116.2046803,40.0223242,校园内部_2_file_path\20241107_140725_012.png
20241107_140725_356,1.6365309371595114,116.2046797,40.0223243,校园内部_2_file_path\20241107_140725_356.png
20241107_140725_675,0.5371339082815005,116.204679,40.0223249,校园内部_2_file_path\20241107_140725_675.png
20241107_140726_003,-3.2714462730107883,116.204679,40.0223249,校园内部_2_file_path\20241107_140726_003.png
20241107_140726_330,0.8356208929654869,116.2046781,40.0223264,校园内部_2_file_path\20241107_140726_330.png
20241107_140726_660,-1.4596320068338589,116.2046777,40.0223284,校园内部_2_file_path\20241107_140726_660.png
20241107_140726_981,-1.1828936501326623,116.2046777,40.0223284,校园内部_2_file_path\20241107_140726_981.png
20241107_140727_205,3.8513169127020603,116.2046773,40.0223303,校园内部_2_file_path\20241107_140727_205.png
