20241107_140659_197,-0.017483007502660186,116.2046992,40.0223644,校园内部_2_file_path\20241107_140659_197.png,jinggai,0.45254456996917725,-0.017483007502660186
20241107_140659_509,-0.0206045247655684,116.2046988,40.0223634,校园内部_2_file_path\20241107_140659_509.png,jinggai,0.7774819731712341,-0.0206045247655684
20241107_140659_834,-0.05737132748866003,116.2046988,40.0223634,校园内部_2_file_path\20241107_140659_834.png,jinggai,0.9709118008613586,-0.05737132748866003
20241107_140700_048,-0.036085654955105184,116.2046988,40.0223634,校园内部_2_file_path\20241107_140700_048.png,jinggai,0.9770376682281494,-0.036085654955105184
20241107_140700_422,-0.11062356022175379,116.2046986,40.0223629,校园内部_2_file_path\20241107_140700_422.png,jinggai,0.9843471050262451,-0.11062356022175379
20241107_140700_735,-0.29439037674494095,116.2046985,40.0223623,校园内部_2_file_path\20241107_140700_735.png,jinggai,0.9815244078636169,-0.29439037674494095
20241107_140701_038,-0.15643656817903917,116.2046985,40.0223623,校园内部_2_file_path\20241107_140701_038.png,jinggai,0.9800997376441956,-0.15643656817903917
20241107_140701_361,0.07195474970961158,116.2046984,40.0223618,校园内部_2_file_path\20241107_140701_361.png,jinggai,0.9723607897758484,0.07195474970961158
20241107_140701_690,-0.047613259611919645,116.2046985,40.0223613,校园内部_2_file_path\20241107_140701_690.png,jinggai,0.9106180667877197,-0.047613259611919645
20241107_140701_912,-0.029957834352563495,116.2046985,40.0223613,校园内部_2_file_path\20241107_140701_912.png,jinggai,0.9746906757354736,-0.029957834352563495
20241107_140702_231,-0.04094423770600919,116.2046985,40.022361,校园内部_2_file_path\20241107_140702_231.png,jinggai,0.9865835309028625,-0.04094423770600919
20241107_140702_459,-0.01810431268554602,116.2046985,40.022361,校园内部_2_file_path\20241107_140702_459.png,jinggai,0.9963318705558777,-0.01810431268554602
20241107_140702_780,-0.08213482525290772,116.2046986,40.0223608,校园内部_2_file_path\20241107_140702_780.png,jinggai,0.9913105964660645,-0.08213482525290772
20241107_140703_112,0.13956125232606276,116.204699,40.0223604,校园内部_2_file_path\20241107_140703_112.png,jinggai,0.9487594962120056,0.13956125232606276
20241107_140703_485,-0.023744093386129705,116.204699,40.0223604,校园内部_2_file_path\20241107_140703_485.png,jinggai,0.8141909837722778,-0.023744093386129705
20241107_140703_784,-0.029944335586554516,116.2046991,40.0223602,校园内部_2_file_path\20241107_140703_784.png,jinggai,0.7081518173217773,-0.029944335586554516
20241107_140704_097,-0.028640531298178118,116.2046991,40.0223602,校园内部_2_file_path\20241107_140704_097.png,jinggai,0.8289560079574585,-0.028640531298178118
20241107_140704_423,-0.0364040913976833,116.204699,40.02236,校园内部_2_file_path\20241107_140704_423.png,jinggai,0.7125610113143921,-0.0364040913976833
20241107_140704_760,-0.04196708757802803,116.2046991,40.0223593,校园内部_2_file_path\20241107_140704_760.png,jinggai,0.7598090767860413,-0.04196708757802803
20241107_140705_078,-0.018491399249727536,116.2046991,40.0223593,校园内部_2_file_path\20241107_140705_078.png,jinggai,0.7449027299880981,-0.018491399249727536
20241107_140705_408,-0.013604170592309117,116.2047002,40.0223582,校园内部_2_file_path\20241107_140705_408.png,keng,0.5055710673332214,-0.013604170592309117
20241107_140705_733,-0.03350061741470789,116.2047015,40.0223567,校园内部_2_file_path\20241107_140705_733.png,jinggai,0.5872076153755188,-0.03350061741470789
20241107_140706_073,-0.003413095210202499,116.2047015,40.0223567,校园内部_2_file_path\20241107_140706_073.png,keng,0.4943820834159851,-0.003413095210202499
20241107_140706_396,-0.3632127130876963,116.2047022,40.0223556,校园内部_2_file_path\20241107_140706_396.png,keng,0.5164011120796204,-0.3632127130876963
20241107_140706_729,0.02349917252477418,116.2047026,40.0223544,校园内部_2_file_path\20241107_140706_729.png,jinggai,0.6280663013458252,0.02349917252477418
20241107_140707_059,-0.03708315905346282,116.2047026,40.0223544,校园内部_2_file_path\20241107_140707_059.png,jinggai,0.4756346642971039,-0.03708315905346282
20241107_140707_375,-0.02441170539616344,116.2047029,40.0223537,校园内部_2_file_path\20241107_140707_375.png,jinggai,0.9102314114570618,-0.02441170539616344
20241107_140707_719,-0.020144963263003746,116.2047032,40.0223531,校园内部_2_file_path\20241107_140707_719.png,jinggai,0.5699277520179749,-0.020144963263003746
20241107_140708_035,-0.013591229830870688,116.2047032,40.0223531,校园内部_2_file_path\20241107_140708_035.png,jinggai,0.720093846321106,-0.013591229830870688
20241107_140708_363,-0.02337105268891193,116.2047037,40.022352,校园内部_2_file_path\20241107_140708_363.png,jinggai,0.6368763446807861,-0.02337105268891193
20241107_140708_695,-0.02930328220384304,116.2047043,40.022351,校园内部_2_file_path\20241107_140708_695.png,jinggai,0.5955994725227356,-0.02930328220384304
20241107_140709_019,-0.013614720955757775,116.2047043,40.022351,校园内部_2_file_path\20241107_140709_019.png,jinggai,0.8782309293746948,-0.013614720955757775
20241107_140709_362,-0.028987433718922873,116.2047053,40.0223495,校园内部_2_file_path\20241107_140709_362.png,jinggai,0.6209483742713928,-0.028987433718922873
20241107_140709_685,-0.027921318790756544,116.2047063,40.0223479,校园内部_2_file_path\20241107_140709_685.png,jinggai,0.6956879496574402,-0.027921318790756544
20241107_140710_002,-0.013937082984806892,116.2047063,40.0223479,校园内部_2_file_path\20241107_140710_002.png,jinggai,0.6908532381057739,-0.013937082984806892
20241107_140710_330,-0.028615203719123627,116.2047066,40.0223452,校园内部_2_file_path\20241107_140710_330.png,jinggai,0.5524658560752869,-0.028615203719123627
20241107_140710_659,-0.023013107626756124,116.2047067,40.0223415,校园内部_2_file_path\20241107_140710_659.png,jinggai,0.7629229426383972,-0.023013107626756124
20241107_140711_009,-0.0282673915348699,116.2047067,40.0223415,校园内部_2_file_path\20241107_140711_009.png,jinggai,0.7667902112007141,-0.0282673915348699
20241107_140711_337,-0.02895618155929469,116.2047059,40.0223373,校园内部_2_file_path\20241107_140711_337.png,jinggai,0.7694821357727051,-0.02895618155929469
20241107_140711_653,-0.028268218236521037,116.2047049,40.0223348,校园内部_2_file_path\20241107_140711_653.png,jinggai,0.7586315870285034,-0.028268218236521037
20241107_140712_005,-0.023375561241305576,116.2047049,40.0223348,校园内部_2_file_path\20241107_140712_005.png,jinggai,0.7684082388877869,-0.023375561241305576
20241107_140712_449,0.38757713917414627,116.2047036,40.0223333,校园内部_2_file_path\20241107_140712_449.png,jinggai,0.7890893220901489,0.38757713917414627
20241107_140712_749,0.01901785552135138,116.2047026,40.0223322,校园内部_2_file_path\20241107_140712_749.png,jiansudai,0.8503374457359314,0.01901785552135138
20241107_140713_094,-0.26696522704292036,116.2047026,40.0223322,校园内部_2_file_path\20241107_140713_094.png,jiansudai,0.5427613854408264,-0.26696522704292036
20241107_140713_465,0.013349672246004474,116.2047013,40.0223312,校园内部_2_file_path\20241107_140713_465.png,jiansudai,0.47982919216156006,0.013349672246004474
20241107_140713_880,-0.01780488803375846,116.2047004,40.0223306,校园内部_2_file_path\20241107_140713_880.png,jiansudai,0.5190765261650085,-0.01780488803375846
20241107_140714_196,-0.03384987431608977,116.2046986,40.0223297,校园内部_2_file_path\20241107_140714_196.png,jiansudai,0.4762626886367798,-0.03384987431608977
20241107_140714_669,-0.013590431576457007,116.2046975,40.022329,校园内部_2_file_path\20241107_140714_669.png,jiansudai,0.5684069395065308,-0.013590431576457007
20241107_140715_092,-0.023722258449209832,116.2046975,40.022329,校园内部_2_file_path\20241107_140715_092.png,jiansudai,0.8027107119560242,-0.023722258449209832
20241107_140715_684,-0.022681899468071975,116.2046949,40.0223278,校园内部_2_file_path\20241107_140715_684.png,jiansudai,0.6227058172225952,-0.022681899468071975
20241107_140716_045,-0.019531502013874658,116.2046949,40.0223278,校园内部_2_file_path\20241107_140716_045.png,jiansudai,0.6549360156059265,-0.019531502013874658
20241107_140716_364,-0.018829573400727995,116.2046944,40.0223277,校园内部_2_file_path\20241107_140716_364.png,jiansudai,0.569992184638977,-0.018829573400727995
20241107_140716_690,-0.0230214313128716,116.2046939,40.0223276,校园内部_2_file_path\20241107_140716_690.png,jiansudai,0.6177685260772705,-0.0230214313128716
20241107_140717_020,-0.018482585253925876,116.2046939,40.0223276,校园内部_2_file_path\20241107_140717_020.png,jiansudai,0.9650570750236511,-0.018482585253925876
20241107_140717_341,-0.009746962493903055,116.2046932,40.0223276,校园内部_2_file_path\20241107_140717_341.png,jiansudai,0.9902163743972778,-0.009746962493903055
20241107_140717_684,-0.023375478007574557,116.2046927,40.0223276,校园内部_2_file_path\20241107_140717_684.png,jiansudai,0.9908447861671448,-0.023375478007574557
20241107_140718_022,-0.024448183915890098,116.2046927,40.0223276,校园内部_2_file_path\20241107_140718_022.png,jiansudai,0.9903743267059326,-0.024448183915890098
20241107_140718_345,-0.06547545946699174,116.2046927,40.0223277,校园内部_2_file_path\20241107_140718_345.png,jiansudai,0.9863302111625671,-0.06547545946699174
20241107_140718_673,-0.5684269979878618,116.2046927,40.0223275,校园内部_2_file_path\20241107_140718_673.png,jiansudai,0.9821920990943909,-0.5684269979878618
20241107_140718_986,5.086475681022874,116.2046927,40.0223275,校园内部_2_file_path\20241107_140718_986.png,jiansudai,0.9911285638809204,0.27792888990707354
20241107_140719_217,1.1242847778020089,116.2046925,40.0223275,校园内部_2_file_path\20241107_140719_217.png,jiansudai,0.9886026382446289,1.1242847778020089
20241107_140719_559,0.7453891359397247,116.2046919,40.0223271,校园内部_2_file_path\20241107_140719_559.png,jiansudai,0.9351691007614136,0.7453891359397247
20241107_140719_882,-1.7068247867777497,116.2046919,40.0223271,校园内部_2_file_path\20241107_140719_882.png,jiansudai,0.9723067879676819,-1.7068247867777497
20241107_140720_201,4.235185498416373,116.2046912,40.0223269,校园内部_2_file_path\20241107_140720_201.png,jiansudai,0.9882205724716187,-2.3351503111766507
20241107_140720_539,-2.9634758355755517,116.2046893,40.0223265,校园内部_2_file_path\20241107_140720_539.png,jiansudai,0.9935213923454285,-2.9634758355755517
20241107_140720_893,2.6772341265610606,116.2046893,40.0223265,校园内部_2_file_path\20241107_140720_893.png,jiansudai,0.9909302592277527,-2.002916094916133
20241107_140721_196,-1.0423563542567145,116.2046871,40.0223262,校园内部_2_file_path\20241107_140721_196.png,jiansudai,0.985105037689209,-1.0423563542567145
20241107_140721_521,1.7854064795742932,116.2046849,40.0223256,校园内部_2_file_path\20241107_140721_521.png,jiansudai,0.9937009811401367,1.7854064795742932
20241107_140721_845,0.611276366274911,116.2046849,40.0223256,校园内部_2_file_path\20241107_140721_845.png,jiansudai,0.994838297367096,0.611276366274911
20241107_140722_188,0.08472118978945353,116.2046838,40.0223255,校园内部_2_file_path\20241107_140722_188.png,jiansudai,0.9759747982025146,0.08472118978945353
20241107_140722_503,0.6935262312380495,116.204683,40.0223248,校园内部_2_file_path\20241107_140722_503.png,jiansudai,0.9043686389923096,0.6935262312380495
20241107_140722_827,0.47054721825002055,116.204683,40.0223248,校园内部_2_file_path\20241107_140722_827.png,jiansudai,0.9947212934494019,0.47054721825002055
20241107_140723_049,1.0313377870212737,116.204683,40.0223248,校园内部_2_file_path\20241107_140723_049.png,jiansudai,0.9948663711547852,1.0313377870212737
20241107_140723_376,-3.7137054209544145,116.2046821,40.0223243,校园内部_2_file_path\20241107_140723_376.png,jiansudai,0.9954675436019897,-3.7137054209544145
20241107_140723_712,-0.15274661632741093,116.2046815,40.0223242,校园内部_2_file_path\20241107_140723_712.png,jiansudai,0.9957708716392517,-0.15274661632741093
20241107_140724_057,4.288080105231726,116.2046815,40.0223242,校园内部_2_file_path\20241107_140724_057.png,jiansudai,0.9930885434150696,-1.0075563780300794
20241107_140724_369,-1.8623661397327478,116.2046807,40.0223242,校园内部_2_file_path\20241107_140724_369.png,jiansudai,0.9840881824493408,-1.8623661397327478
20241107_140724_696,-0.8504680657339829,116.2046803,40.0223242,校园内部_2_file_path\20241107_140724_696.png,jiansudai,0.9937451481819153,-0.8504680657339829
20241107_140725_012,-0.23858655712270682,116.2046803,40.0223242,校园内部_2_file_path\20241107_140725_012.png,jiansudai,0.9968673586845398,-0.23858655712270682
20241107_140725_356,1.6365309371595114,116.2046797,40.0223243,校园内部_2_file_path\20241107_140725_356.png,jiansudai,0.9971485733985901,1.6365309371595114
20241107_140725_675,0.5371339082815005,116.204679,40.0223249,校园内部_2_file_path\20241107_140725_675.png,jiansudai,0.9973356127738953,0.5371339082815005
20241107_140726_003,-3.2714462730107883,116.204679,40.0223249,校园内部_2_file_path\20241107_140726_003.png,jiansudai,0.9951797723770142,-3.2714462730107883
20241107_140726_330,0.8356208929654869,116.2046781,40.0223264,校园内部_2_file_path\20241107_140726_330.png,jiansudai,0.9961446523666382,0.8356208929654869
20241107_140726_660,-1.4596320068338589,116.2046777,40.0223284,校园内部_2_file_path\20241107_140726_660.png,jiansudai,0.9969093203544617,-1.4596320068338589
20241107_140726_981,-1.1828936501326623,116.2046777,40.0223284,校园内部_2_file_path\20241107_140726_981.png,jiansudai,0.9970316886901855,-1.1828936501326623
20241107_140727_205,3.8513169127020603,116.2046773,40.0223303,校园内部_2_file_path\20241107_140727_205.png,jiansudai,0.9975705742835999,0.7474313601549785
20241107_140727_433,2.6777563704426193,116.2046773,40.0223303,校园内部_2_file_path\20241107_140727_433.png,jiansudai,0.9977545142173767,2.871036560277683
20241107_140727_764,1.8907562078533058,116.2046774,40.0223318,校园内部_2_file_path\20241107_140727_764.png,jiansudai,0.9976229071617126,1.8907562078533058
20241107_140728_075,-1.2588867282341134,116.2046774,40.0223318,校园内部_2_file_path\20241107_140728_075.png,jiansudai,0.9973064661026001,-1.2588867282341134
20241107_140728_409,-1.7106011675407284,116.2046775,40.0223332,校园内部_2_file_path\20241107_140728_409.png,jiansudai,0.996724545955658,-1.7106011675407284
20241107_140728_740,1.996034600331532,116.2046777,40.022335,校园内部_2_file_path\20241107_140728_740.png,jiansudai,0.9929452538490295,1.996034600331532
20241107_140729_062,2.1501878859280072,116.2046777,40.022335,校园内部_2_file_path\20241107_140729_062.png,jiansudai,0.9896163940429688,2.6473094265501382
20241107_140729_391,3.2985842527687446,116.2046779,40.0223364,校园内部_2_file_path\20241107_140729_391.png,jiansudai,0.9920557141304016,0.9622047028760212
20241107_140729_725,-0.2257784801759648,116.2046779,40.0223382,校园内部_2_file_path\20241107_140729_725.png,jiansudai,0.9949954748153687,-0.2257784801759648
20241107_140730_052,2.4972882871407034,116.2046779,40.0223382,校园内部_2_file_path\20241107_140730_052.png,jiansudai,0.9958018660545349,0.45327119012780415
20241107_140730_373,1.132320860431573,116.2046776,40.0223403,校园内部_2_file_path\20241107_140730_373.png,jiansudai,0.9972550272941589,1.132320860431573
20241107_140730_702,-3.423177161916813,116.204678,40.0223429,校园内部_2_file_path\20241107_140730_702.png,jiansudai,0.9977006316184998,-3.423177161916813
20241107_140731_041,2.338363695200579,116.204678,40.0223429,校园内部_2_file_path\20241107_140731_041.png,jiansudai,0.9969713687896729,-0.3973257667179757
20241107_140731_364,2.628525628480862,116.2046783,40.0223467,校园内部_2_file_path\20241107_140731_364.png,jiansudai,0.9712269902229309,5.905044018406997
20241107_140731_691,9.471724341613415,116.2046786,40.0223496,校园内部_2_file_path\20241107_140731_691.png,jiansudai,0.9593148827552795,2.5268605496476324
20241107_140732_018,2.425195470814403,116.2046786,40.0223496,校园内部_2_file_path\20241107_140732_018.png,jiansudai,0.8845191597938538,3.806311721031914
20241107_140732_354,-1.8591008995495866,116.2046791,40.022351,校园内部_2_file_path\20241107_140732_354.png,0,0,-1.8591008995495866
20241107_140732_675,0.6873094151935017,116.2046797,40.022352,校园内部_2_file_path\20241107_140732_675.png,jiansudai,0.9910510778427124,0.6873094151935017
20241107_140733_003,-1.5092844095111175,116.2046797,40.022352,校园内部_2_file_path\20241107_140733_003.png,jiansudai,0.9960904717445374,-1.5092844095111175
20241107_140733_337,-0.3123152654883352,116.2046809,40.0223534,校园内部_2_file_path\20241107_140733_337.png,jiansudai,0.9963361024856567,-0.3123152654883352
20241107_140733_660,0.18447447771774073,116.2046822,40.022355,校园内部_2_file_path\20241107_140733_660.png,jiansudai,0.9944550395011902,0.18447447771774073
20241107_140733_984,-0.8348964210735801,116.2046822,40.022355,校园内部_2_file_path\20241107_140733_984.png,jiansudai,0.9948010444641113,-0.8348964210735801
20241107_140734_321,-0.43225188661758196,116.2046837,40.0223562,校园内部_2_file_path\20241107_140734_321.png,jiansudai,0.9949395656585693,-0.43225188661758196
20241107_140734_643,-1.3514728459131398,116.2046843,40.022358,校园内部_2_file_path\20241107_140734_643.png,jiansudai,0.9960834980010986,-1.3514728459131398
20241107_140734_977,-3.2197933815311393,116.2046843,40.022358,校园内部_2_file_path\20241107_140734_977.png,jiansudai,0.996820330619812,-3.2197933815311393
20241107_140735_310,-0.817321736599748,116.2046849,40.0223596,校园内部_2_file_path\20241107_140735_310.png,jiansudai,0.9974365830421448,-0.817321736599748
20241107_140735_627,-3.221434335055461,116.2046852,40.0223614,校园内部_2_file_path\20241107_140735_627.png,jiansudai,0.9970815777778625,-3.221434335055461
20241107_140735_962,1.254486692462061,116.2046852,40.0223614,校园内部_2_file_path\20241107_140735_962.png,jiansudai,0.9965890645980835,1.254486692462061
20241107_140736_311,-2.104693689021098,116.2046856,40.0223631,校园内部_2_file_path\20241107_140736_311.png,jiansudai,0.996595561504364,-2.104693689021098
